group,level,student_id,time_index,gpa,avg_friend_gpa,katz_centrality,eigenvector,betweenness,in_degree,out_degree
juniors,university,juniors_277,8,7.8,7.839999999999999,0.021405627923017836,0.003056132269260795,0.0004420660935392363,3,5
juniors,university,juniors_278,8,7.8,7.8500000000000005,0.02053669447766096,0.002266110745337976,0.0006054758654369455,19,4
juniors,university,juniors_279,8,8.2,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_280,8,5.8,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_281,8,7.6,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_282,8,7.4,6.0,0.009898553788407307,6.541047791463895e-06,0.0,0,1
juniors,university,juniors_283,8,6.6,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_284,8,7.4,7.0,0.009695280789317562,6.235300231691072e-81,0.0,1,1
juniors,university,juniors_285,8,6.2,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_286,8,5.2,6.766,0.02253046425420497,0.009942428390669956,0.0,0,5
juniors,university,juniors_287,8,6.6,7.0,0.009695280789317562,6.235300231691072e-81,0.0001897931291154049,3,1
juniors,university,juniors_288,8,7.2,8.2,0.012582606980348632,0.0006968641643138175,6.361740800061315e-05,7,2
juniors,university,juniors_289,8,7.0,6.6,0.014497494372190903,0.0012081707531638145,0.0,0,2
juniors,university,juniors_290,8,6.8,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_291,8,8.2,6.866666666666667,0.011755976710152473,2.835118413599298e-05,0.0,0,3
juniors,university,juniors_292,8,6.0,,0.008883015617422248,7.697901520606264e-83,0.0,1,0
juniors,university,juniors_293,8,7.4,7.6,0.01003796651294118,3.6099108360826105e-05,1.5003150661638946e-06,1,1
juniors,university,juniors_294,8,7.0,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_295,8,9.0,6.500000000000001,0.014970651106450319,0.0024521834041296036,0.0,0,4
juniors,university,juniors_296,8,7.4,8.2,0.01042830308810055,0.00017243088767821351,0.0,0,1
juniors,university,juniors_297,8,6.0,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_298,8,5.2,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_299,8,8.2,7.8999999999999995,0.011516628257760413,0.00011042616078778085,0.0,0,2
juniors,university,juniors_300,8,6.8,8.6,0.011749580465159355,0.00044192582617188326,4.31969786839834e-05,2,1
juniors,university,juniors_301,8,6.4,7.3,0.01082440457871471,8.510667574829886e-06,0.0,0,2
juniors,university,juniors_302,8,5.4,7.0,0.01300535148499543,0.0010942509907342593,0.0,0,1
juniors,university,juniors_303,8,6.4,7.95,0.018602955988648463,0.0026473337986741116,0.001082032995565099,10,4
juniors,university,juniors_304,8,5.2,7.933333333333333,0.016444220129424186,0.0019212577014810076,0.002656757741053955,6,3
juniors,university,juniors_305,8,7.4,6.8,0.011652616460093579,0.0003287501766492541,0.0,0,2
juniors,university,juniors_306,8,6.2,6.599999999999999,0.016318229525161137,0.0010589411737974134,0.0011334464105884014,6,3
juniors,university,juniors_307,8,5.8,7.8,0.011309572107603314,0.0020017754389110207,0.0,0,1
juniors,university,juniors_308,8,6.8,6.0,0.009695280789317562,6.235300231691072e-81,0.0,0,1
juniors,university,juniors_309,8,8.6,6.55,0.016771167523827134,0.001395550820004607,0.001279443109237302,6,4
juniors,university,juniors_310,8,6.4,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_311,8,5.4,7.0,0.016174672211352076,0.00847581285791671,0.0,0,1
juniors,university,juniors_312,8,6.8,6.4,0.010991525124665976,0.0019556111488826466,0.0,0,1
